,LSAT,UGPA,region_first,sander_index,first_pf,Amerindian,Asian,Black,Hispanic,Mexican,Other,Puertorican,White,female,male,ZFYA,Knowledge,Init_class,Fair_pred,Fair_pred_class,full_pred,full_pred_class,unaware_pred,unaware_pred_class
3696,36,3.5,MS,0.783333333333,1.0,0,0,0,0,0,0,0,1,0,1,-0.64,-0.14521363175911417,-1.0,0.1269411284757808,1.0,0.2331705715059389,1.0,0.14465551216337413,1.0
7778,38,3.7,NE,0.827380952381,1.0,0,0,0,0,0,0,0,1,0,1,0.01,-0.9474097610431664,1.0,0.28287829095339023,1.0,0.341498374694877,1.0,0.2880577838524938,1.0
18562,35,3.5,GL,0.770833333333,1.0,0,0,0,0,0,0,0,1,0,1,-0.89,-0.5825659388097201,-1.0,0.21195709311945793,1.0,0.20168897066089597,1.0,0.10136328371366199,1.0
628,29,2.6,SE,0.610119047619,0.0,0,0,1,0,0,0,0,0,0,1,-1.18,0.8342853509781816,-1.0,-0.06346155042280376,-1.0,-0.8665002001284154,-1.0,-0.414070253538241,-1.0
2451,35,3.1,FW,0.732738095238,1.0,0,0,0,0,0,0,0,1,1,0,0.31,0.7505833506495353,1.0,-0.04719090045519801,-1.0,0.08199311414693256,1.0,-0.012272345865729228,-1.0
18464,34,3.0,NE,0.710714285714,1.0,0,0,0,0,0,0,0,1,1,0,0.6,0.6630636090329102,1.0,-0.03017812805420135,-1.0,0.027829212552463733,1.0,-0.08397348171028929,-1.0
21750,32,2.9,SC,0.67619047619,1.0,0,0,0,0,0,0,0,1,0,1,0.07,0.7903440329989202,1.0,-0.05491989310101168,-1.0,-0.028849636370789078,-1.0,-0.19896684600456105,-1.0
2176,38,3.0,MS,0.760714285714,1.0,0,0,0,0,0,0,0,1,0,1,1.19,0.45088708895210367,1.0,0.011066404645430863,1.0,0.18272226944889525,1.0,0.08919543208855929,1.0
18604,30,3.6,GL,0.717857142857,1.0,0,0,0,0,0,0,0,1,1,0,0.45,-0.28941165593461887,1.0,0.15497146906702022,1.0,0.03799661366884699,1.0,-0.08668895114005082,-1.0
2787,40,3.3,SE,0.814285714286,1.0,0,0,0,0,0,0,0,1,1,0,0.77,0.10717242919145549,1.0,0.07788035049788433,1.0,0.28476571987099986,1.0,0.2610066111725269,1.0
12297,37,3.6,SC,0.805357142857,0.0,0,0,0,0,0,0,0,1,1,0,-2.79,-0.19352512589516413,-1.0,0.13633229484472462,1.0,0.2583678195841488,1.0,0.2163566480079342,1.0
1196,31,2.9,Mt,0.66369047619,1.0,0,0,0,0,1,0,0,0,1,0,-1.17,0.7481699335612384,-1.0,-0.04672176155152381,-1.0,-0.6050751650119102,-1.0,-0.2422590744542732,-1.0
18061,43,3.5,FW,0.870833333333,1.0,0,0,0,0,0,0,0,1,0,1,-0.58,-0.6718598993461979,-1.0,0.22931475208108015,1.0,0.4535417774212407,1.0,0.4477011113113587,1.0
7618,34,3.3,FW,0.739285714286,1.0,0,0,0,0,0,0,0,1,1,0,0.22,-0.3472088845997396,1.0,0.16620654675949453,1.0,0.09587611480074143,1.0,0.0012532404742540137,1.0
4444,42,3.4,FW,0.84880952381,1.0,0,0,0,0,0,0,0,1,0,1,-1.26,-0.6259094436125974,-1.0,0.2203825428368824,1.0,0.3993778758267714,1.0,0.3759999754667991,1.0
11128,38,3.3,GL,0.795535714286,1.0,0,0,0,0,0,0,0,1,0,1,0.12,-0.47348634783070176,1.0,0.19075334844835473,1.0,0.2507691716971734,1.0,0.1744221542731026,1.0
15514,37,3.4,MS,0.79255952381,1.0,0,0,0,0,0,0,0,1,0,1,0.69,-0.5773910662271455,1.0,0.2109511608826245,1.0,0.24196987160155592,1.0,0.15953883321823836,1.0
5722,39,2.5,SC,0.725595238095,0.0,0,0,0,0,0,0,0,1,1,0,-1.01,1.3796127311506217,-1.0,-0.1694665549113356,-1.0,0.0718257130305493,1.0,-0.009556876435967254,-1.0
19290,45,3.3,MS,0.876785714286,1.0,0,0,0,0,0,0,0,1,0,1,1.08,-0.6159898281003006,1.0,0.2184542903318037,1.0,0.47114037761247474,1.0,0.4774677534210876,1.0
10695,30,2.7,SC,0.638392857143,1.0,0,0,0,0,0,0,0,1,1,0,1.02,1.3267918573821942,1.0,-0.1591988200340959,-1.0,-0.16614409307598654,-1.0,-0.34236911769368117,-1.0
4967,27,2.8,FW,0.604166666667,0.0,0,0,0,0,0,0,0,1,0,1,0.99,1.0052387509069443,1.0,-0.09669281036989806,-1.0,-0.20893994134543092,-1.0,-0.4438368956479697,-1.0
10410,47,3.6,NE,0.930357142857,1.0,0,0,0,0,0,0,0,1,1,0,0.82,-0.2635249299607044,1.0,0.14993940465428074,1.0,0.5731838280345798,1.0,0.6492789325050556,1.0
4009,41,2.4,SE,0.741071428571,1.0,0,0,0,0,0,0,0,1,1,0,-0.27,1.8535375395368712,-1.0,-0.26159176862117156,-1.0,0.11210661397120969,1.0,0.04861867306860912,1.0
15515,44,3.6,MS,0.892857142857,1.0,0,0,0,0,0,0,0,1,0,1,0.8,-0.8113415158804211,1.0,0.2564282804392245,1.0,0.5077056790157095,1.0,0.5194022471559188,1.0
3583,35,3.2,NE,0.748511904762,1.0,0,0,0,0,0,0,0,1,0,1,-0.67,0.020305441353370382,-1.0,0.09476623551024087,1.0,0.13364206841261828,1.0,0.016136561529118687,1.0
21565,29,3.6,FW,0.705357142857,0.0,0,0,0,0,0,0,0,1,0,1,-1.03,-0.6386850970737374,-1.0,0.222865974352945,1.0,0.035481666340063,1.0,-0.12998117958976296,-1.0
18021,42,4.0,NE,0.905952380952,1.0,0,0,0,0,0,0,0,1,0,1,1.2,-1.472524653058456,1.0,0.3849542337888182,1.0,0.5354716803233273,1.0,0.5464534198358857,1.0
12424,33,3.3,NG,0.726785714286,1.0,0,0,0,0,0,0,0,1,0,1,-0.68,-0.28601341234653477,-1.0,0.1543108918799843,1.0,0.09336116747195788,1.0,-0.04203898797545813,-1.0
8277,42,3.0,Mt,0.816964285714,1.0,0,0,0,0,0,0,0,1,0,1,2.18,0.17513230797579535,1.0,0.06466977733118216,1.0,0.3086486728290678,1.0,0.26236434588740787,1.0
3667,45,3.2,NE,0.867261904762,1.0,0,0,0,0,0,0,0,1,1,0,0.56,0.28293291005610904,1.0,0.04371465253298004,1.0,0.41949142334678946,1.0,0.4490588460262397,1.0
12474,42,2.7,GL,0.782142857143,1.0,0,0,0,0,0,0,0,1,0,1,1.74,0.7786095794450845,1.0,-0.0526388581725042,-1.0,0.24060177058079013,1.0,0.17713762370286457,1.0
12782,39,3.4,NE,0.81130952381,1.0,0,0,0,0,0,0,0,1,0,1,-0.17,-0.4164238920273011,-1.0,0.17966110165588045,1.0,0.3049330732916422,1.0,0.24612329011766265,1.0
10211,34,2.8,FW,0.691666666667,0.0,0,1,0,0,0,0,0,0,0,1,-0.2,0.5667580404718391,-1.0,-0.011457497844218553,-1.0,-0.4555405262306358,-1.0,-0.14079129649998467,-1.0
3423,18,2.7,GL,0.482142857143,0.0,0,0,1,0,0,0,0,0,0,1,-1.97,0.2957327095600188,-1.0,0.041226527320130456,1.0,-1.190115508674464,-1.0,-0.8618758590902265,-1.0
10717,42,3.6,NE,0.867857142857,1.0,0,0,0,0,0,0,0,1,0,1,-0.84,-0.39013507545532333,-1.0,0.17455087572548708,1.0,0.44474247732562366,1.0,0.4328177902564945,1.0
8199,35,4.0,Mt,0.818452380952,1.0,0,0,0,0,0,0,0,1,0,1,0.33,-1.5535154973362333,1.0,0.40069786802277313,1.0,0.31510047440802547,1.0,0.24340782068790068,1.0
20214,42,3.3,SE,0.839285714286,1.0,0,0,0,0,0,0,0,1,0,1,-0.24,-0.1854460027635152,-1.0,0.13476181165430964,1.0,0.3766955750773455,1.0,0.34759106807195117,1.0
5366,41,3.6,SC,0.855357142857,1.0,0,0,0,0,0,0,0,1,1,0,-1.37,-0.5153033604712701,-1.0,0.19888206667126648,1.0,0.3842942229643209,1.0,0.38952556180678233,1.0
17314,42,3.5,Mt,0.858333333333,1.0,0,0,0,0,0,0,0,1,1,0,0.65,0.025833915092283503,1.0,0.09369156751296756,1.0,0.3930935230599384,1.0,0.40440888286164656,1.0
2895,39,3.2,SE,0.792261904762,1.0,0,0,0,0,0,0,0,1,1,0,-0.18,0.40216349338602775,-1.0,0.020537678515901228,1.0,0.23060181827653103,1.0,0.18930547532796727,1.0
14122,36,2.8,SC,0.722916666667,1.0,0,0,0,0,0,0,0,1,1,0,-0.66,1.4712529279711941,-1.0,-0.1872802936460805,-1.0,0.04542781274369778,1.0,-0.054206839600560386,-1.0
1296,43,3.4,GL,0.86130952381,1.0,0,0,0,0,0,0,0,1,0,1,0.08,-0.7022254514854085,1.0,0.23521744578003934,1.0,0.4308594766718148,1.0,0.41929220391651123,1.0
3642,33,2.7,MS,0.669642857143,1.0,0,0,0,0,0,0,0,1,1,0,1.16,1.4780354681088292,1.0,-0.18859873688563744,-1.0,-0.07169929054085733,-1.0,-0.21249243234454473,-1.0
18739,40,3.7,Mt,0.852380952381,1.0,0,0,0,0,0,0,0,1,0,1,0.26,-1.0571215979145732,1.0,0.3042049365297062,1.0,0.4044615763849633,1.0,0.3746422407519181,1.0
20003,39,3.6,SE,0.830357142857,1.0,0,0,0,0,0,0,0,1,0,1,-0.02,-0.7537128315026014,-1.0,0.24522596570452837,1.0,0.350297674790494,1.0,0.3029411049073585,1.0
21463,41,2.3,FW,0.731547619048,1.0,0,0,0,0,0,0,0,1,1,0,-0.76,2.1255048628914546,-1.0,-0.31445890564961165,-1.0,0.08942431322178379,1.0,0.020209765673761204,1.0
21264,44,3.2,FW,0.854761904762,1.0,0,0,0,0,0,0,0,1,1,0,-0.28,0.32366256384971187,-1.0,0.03579730363360524,1.0,0.38800982250174654,1.0,0.40576661757652754,1.0
8548,31,3.9,NE,0.758928571429,1.0,0,0,0,0,0,0,0,1,1,0,-0.58,-1.1878437731658265,-1.0,0.32961573613026524,1.0,0.1375251167621676,1.0,0.04182999949420463,1.0
5451,42,3.5,SC,0.858333333333,1.0,0,0,0,0,0,0,0,1,1,0,-0.24,-0.2803173839137458,-1.0,0.15320365328984847,1.0,0.3930935230599384,1.0,0.40440888286164656,1.0
10685,29,2.8,SC,0.629166666667,0.0,0,0,1,0,0,0,0,0,1,0,-0.67,0.40360343692470424,-1.0,0.02025777102027472,1.0,-0.850102252145823,-1.0,-0.3572524387485454,-1.0
15449,32,3.2,MS,0.704761904762,0.0,0,0,0,0,0,0,0,1,1,0,-0.77,0.5400332937473236,-1.0,-0.006262532398707041,-1.0,0.010230612361229241,1.0,-0.11374012382001775,-1.0
7866,41,3.3,NE,0.833035714286,1.0,0,0,0,0,0,0,0,1,0,1,1.83,-0.3305917728506117,1.0,0.16297638251394403,1.0,0.3452139742323026,1.0,0.304298839622239,1.0
12867,47,3.9,SC,0.958928571429,1.0,0,0,0,0,0,0,0,1,1,0,1.39,-1.6979936505768922,1.0,0.4287826622942948,1.0,0.6412307302828575,1.0,0.7345056546895989,1.0
14607,42,2.9,SC,0.80119047619,1.0,0,0,0,0,1,0,0,0,1,0,0.05,0.5176463121921534,1.0,-0.0019107756989241026,-1.0,-0.2587775557164358,-1.0,0.23395543849255995,1.0
9797,38,3.5,MS,0.808333333333,0.0,0,0,0,0,0,0,0,1,0,1,-1.95,-1.0295253524327945,-1.0,0.29884056233445205,1.0,0.2961337731960252,1.0,0.23123996906279842,1.0
11755,39,3.1,Mt,0.782738095238,1.0,0,0,0,0,0,0,0,1,0,1,1.84,-0.3485279184235071,1.0,0.16646295087836488,1.0,0.2368861710433645,1.0,0.16089656793311935,1.0
13979,40,2.9,GL,0.77619047619,1.0,0,0,0,0,0,0,0,1,0,1,0.53,0.8189942761108646,1.0,-0.06048915160535974,-1.0,0.22300317038955564,1.0,0.1473709815931361,1.0
9738,37,3.1,NE,0.757738095238,1.0,0,0,0,0,0,0,0,1,1,0,-0.5,0.4926464913500935,-1.0,0.0029488851523925136,1.0,0.14495631583701885,1.0,0.07431211103369506,1.0
14385,37,3.3,NE,0.776785714286,1.0,0,0,0,0,0,0,0,1,0,1,0.38,0.12744500900631928,1.0,0.07393960775801087,1.0,0.21928757085213002,1.0,0.13112992582339045,1.0
6474,42,2.8,NW,0.791666666667,1.0,0,0,0,0,0,0,0,1,0,1,-0.54,0.9253468731726319,-1.0,-0.08116280185438023,-1.0,0.26328407133021603,1.0,0.20554653109771204,1.0
8811,36,3.5,NE,0.783333333333,0.0,0,0,0,0,0,0,0,1,1,0,-1.45,-0.3866472293652396,-1.0,0.17387288090278494,1.0,0.20420391798967952,1.0,0.14465551216337413,1.0
492,42,3.7,FW,0.877380952381,1.0,0,1,0,0,0,0,0,0,1,0,1.22,-0.7468830902035064,1.0,0.24389834713375874,1.0,-0.028513666241716695,-1.0,0.4612266976513424,1.0
11691,40,3.2,Mt,0.804761904762,1.0,0,0,0,0,0,0,0,1,0,1,-0.6,-0.008347205654948892,-1.0,0.10033596130278177,1.0,0.2910500726378338,1.0,0.2325977037776794,1.0
19545,41,3.4,GL,0.83630952381,1.0,0,0,0,0,0,0,0,1,0,1,0.12,-0.5415360435897609,1.0,0.20398138094160906,1.0,0.3678962749817285,1.0,0.33270774701708694,1.0
1116,28,3.1,GL,0.645238095238,1.0,0,0,0,0,0,0,0,1,0,1,-0.29,0.29707414370184493,-1.0,0.04096576885210638,1.0,-0.10941143825210986,-1.0,-0.31531794501371424,-1.0
5637,35,3.0,SC,0.723214285714,1.0,0,0,0,0,0,0,0,1,0,1,0.88,0.20755663990842,1.0,0.05836688190170886,1.0,0.08827746691376603,1.0,-0.040681253260577144,-1.0
5085,31,3.2,SE,0.698511904762,1.0,0,0,0,0,0,0,0,1,1,0,0.54,0.28840886986238395,1.0,0.042650192604964623,1.0,-0.021250988483813682,-1.0,-0.1570323522697299,-1.0
1757,39,3.5,GL,0.820833333333,1.0,0,0,0,0,0,0,0,1,1,0,0.26,-0.19770446100890915,1.0,0.13714470671619808,1.0,0.29864872052480873,1.0,0.27453219751251057,1.0
11486,34,3.0,NE,0.710714285714,1.0,0,0,0,0,0,0,0,1,1,0,-0.4,1.0190142219748184,-1.0,-0.09937059425802756,-1.0,0.027829212552463733,1.0,-0.08397348171028929,-1.0
18787,29,3.0,NG,0.648214285714,0.0,0,0,1,0,0,0,0,0,0,1,-3.03,-0.2143824002660947,-1.0,0.14038669508886767,1.0,-0.7757709971307116,-1.0,-0.30043462395885,-1.0
20768,31,3.1,NE,0.688988095238,1.0,0,0,0,0,0,0,0,1,1,0,0.87,0.6652852554528801,1.0,-0.0306099890743584,-1.0,-0.043933289233240025,-1.0,-0.1854412596645778,-1.0
6353,34,3.2,MS,0.729761904762,1.0,0,0,0,0,0,0,0,1,0,1,0.93,0.03335991874437583,1.0,0.09222860401630895,1.0,0.10216046756757491,1.0,-0.027155666920593458,-1.0
21686,42,3.6,FW,0.867857142857,1.0,0,0,0,0,0,0,0,1,1,0,1.42,-0.7170721733541312,1.0,0.23810346778362235,1.0,0.4157758238093643,1.0,0.4328177902564945,1.0
21772,33,2.6,Mt,0.660119047619,0.0,0,0,0,0,0,0,0,1,0,1,1.75,1.5567641418345752,1.0,-0.20390263270145886,-1.0,-0.06541493777402385,-1.0,-0.2409013397393922,-1.0
3644,20,3.2,SE,0.554761904762,0.0,0,0,0,1,0,0,0,0,0,1,-0.27,-0.0645884834780536,-1.0,0.11126858109200594,1.0,-0.7235960408178612,-1.0,-0.6332468652165633,-1.0
14350,41,3.5,NE,0.845833333333,1.0,0,0,0,0,0,0,0,1,1,0,0.58,-0.15999500225339586,1.0,0.12981444696768837,1.0,0.361611922214895,1.0,0.3611166544119344,1.0
12001,38,3.1,GL,0.770238095238,1.0,0,0,0,0,0,0,0,1,0,1,0.73,0.10295466949800015,1.0,0.07870023163991484,1.0,0.20540457019832115,1.0,0.1176043394834072,1.0
18728,39,3.3,SE,0.801785714286,1.0,0,0,0,0,0,0,0,1,0,1,-0.29,-0.30980752559822716,-1.0,0.15893617785269432,1.0,0.2822507725422163,1.0,0.21771438272281474,1.0
11185,25,3.1,Mt,0.613988095238,1.0,0,0,0,0,0,0,0,1,1,0,-0.59,0.6918963949278062,-1.0,-0.035782870653479695,-1.0,-0.23282289430349845,-1.0,-0.4451946303628507,-1.0
1696,37,3.8,GL,0.824404761905,1.0,0,1,0,0,0,0,0,0,1,0,-2.66,-0.9293853538177337,-1.0,0.2793745655981166,1.0,-0.16323936971750652,-1.0,0.2731744627976296,1.0
2295,39,2.5,MS,0.725595238095,1.0,0,0,0,0,0,0,0,1,0,1,0.24,1.4501141018826973,1.0,-0.18317116317534415,-1.0,0.10079236654680868,1.0,-0.009556876435967254,-1.0
14794,46,4.0,NE,0.955952380952,1.0,0,0,0,0,0,0,0,1,1,0,-0.19,-1.8227376775969852,-1.0,0.4530313826501314,1.0,0.6324314301872405,1.0,0.7196223336347343,1.0
14696,32,2.9,SE,0.68244047619,1.0,0,0,0,0,0,0,0,1,0,1,0.43,0.8269044679021562,1.0,-0.06202679659959394,-1.0,-0.028849636370789078,-1.0,-0.19896684600456105,-1.0
5939,39,2.9,NG,0.76369047619,1.0,0,0,0,0,0,0,0,1,1,0,-1.06,0.7792835479834228,-1.0,-0.052769869452203896,-1.0,0.16255491602825334,1.0,0.10407875314342396,1.0
20695,35,3.7,Mt,0.789880952381,1.0,0,0,0,0,0,0,0,1,0,1,1.1,-1.1965756754187802,1.0,0.3313131116356453,1.0,0.24705357215974777,1.0,0.15818109850335738,1.0
9968,32,3.2,GL,0.704761904762,1.0,0,0,0,0,0,0,0,1,0,1,1.15,0.007083877788810419,1.0,0.0973363465223881,1.0,0.03919726587748862,1.0,-0.11374012382001775,-1.0
11033,45,3.4,MW,0.88630952381,1.0,0,0,0,0,0,0,0,1,0,1,1.45,-0.7395053777224341,1.0,0.2424642096356125,1.0,0.49382267836190064,1.0,0.5058766608159355,1.0
3313,39,3.6,FW,0.830357142857,0.0,0,0,0,0,0,0,0,1,1,0,-0.32,-0.4463992907205397,-1.0,0.1854879542742425,1.0,0.32133102127423463,1.0,0.3029411049073585,1.0
14824,45,3.9,FW,0.933928571429,1.0,0,0,0,0,0,0,0,1,1,0,1.75,-1.4570755376673445,1.0,0.3819511138173604,1.0,0.5782675285927712,1.0,0.6479211977901742,1.0
9784,40,2.9,NE,0.77619047619,1.0,0,0,0,0,0,0,0,1,0,1,-0.21,0.9122520034500412,-1.0,-0.07861731858288006,-1.0,0.22300317038955564,1.0,0.1473709815931361,1.0
9915,37,2.8,MS,0.729166666667,1.0,0,0,0,0,0,0,0,1,0,1,0.93,0.5691904124908382,1.0,-0.011930321355684725,-1.0,0.10587606710500008,1.0,-0.010914611150848241,-1.0
215,28,3.9,SE,0.727678571429,1.0,0,0,0,0,0,0,0,1,1,0,0.48,-1.481553173536292,1.0,0.38670926826641067,1.0,0.043080314227038397,1.0,-0.0880466858549318,-1.0
1072,36,2.8,FW,0.716666666667,1.0,0,0,0,0,0,0,0,1,0,1,-0.35,0.996810121483373,-1.0,-0.0950543874108394,-1.0,0.07439446625995716,1.0,-0.054206839600560386,-1.0
8682,38,3.2,NE,0.779761904762,1.0,0,0,0,0,0,0,0,1,0,1,-0.07,0.006982239209875293,-1.0,0.09735610382489658,1.0,0.2280868709477475,1.0,0.14601324687825512,1.0
20868,39,3.7,SE,0.839880952381,1.0,0,0,0,0,0,0,0,1,0,1,-0.29,-0.8518563813003572,-1.0,0.26430387709335645,1.0,0.3729799755399199,1.0,0.33135001230220595,1.0
7006,30,3.4,GL,0.70505952381,1.0,0,0,0,0,0,0,0,1,1,0,0.25,-0.08296717559373334,1.0,0.11484117511726818,1.0,-0.0073679878300052515,-1.0,-0.14350676592974665,-1.0
13379,37,3.1,NE,0.757738095238,1.0,0,0,0,0,0,0,0,1,0,1,-2.14,0.07591636345496715,-1.0,0.08395614920001915,1.0,0.17392296935327822,1.0,0.07431211103369506,1.0
8652,37,4.0,NE,0.843452380952,1.0,0,0,0,0,0,0,0,1,0,1,1.19,-1.4610162037949324,1.0,0.3827171313432192,1.0,0.37806367609811176,1.0,0.32999227758732497,1.0
13705,31,3.0,FW,0.673214285714,0.0,0,0,1,0,0,0,0,0,1,0,-1.05,-0.2509258728407487,-1.0,0.14749030131725435,1.0,-0.7417744489568849,-1.0,-0.21385016705942572,-1.0
15384,33,3.3,MS,0.726785714286,1.0,0,1,0,0,0,0,0,0,0,1,0.52,-0.5399268339086515,1.0,0.20366857016835382,1.0,-0.373610623328549,-1.0,-0.04203898797545813,-1.0
25,29,2.8,NE,0.629166666667,1.0,0,0,1,0,0,0,0,0,0,1,-1.03,0.30215185729703103,-1.0,0.03997872313971435,1.0,-0.8211355986295636,-1.0,-0.3572524387485454,-1.0
21181,44,3.2,FW,0.861011904762,1.0,0,0,0,0,0,0,0,1,1,0,0.56,0.31946072673518006,1.0,0.036614089620117,1.0,0.38800982250174654,1.0,0.40576661757652754,1.0
10601,38,2.7,NG,0.732142857143,1.0,0,0,0,0,0,0,0,1,0,1,-0.35,1.151716267612001,-1.0,-0.12516625656084224,-1.0,0.11467536720061755,1.0,0.003968709904015988,1.0
7659,41,2.4,FW,0.741071428571,1.0,0,0,0,0,0,0,0,1,0,1,0.28,1.9779374308190734,1.0,-0.285773593178693,-1.0,0.14107326748746907,1.0,0.04861867306860912,1.0
13401,43,2.8,MW,0.804166666667,1.0,0,0,0,0,0,0,0,1,1,0,0.94,1.1445401942596063,1.0,-0.12377131525477748,-1.0,0.2657990186589996,1.0,0.24883875954742418,1.0
5690,40,3.2,SC,0.804761904762,1.0,0,0,0,0,0,0,0,1,1,0,0.56,0.33008996018626086,1.0,0.03454789602584858,1.0,0.2620834191215744,1.0,0.2325977037776794,1.0
9744,40,3.1,NE,0.795238095238,1.0,0,0,0,0,0,0,0,1,0,1,-1.58,0.3510523416213256,-1.0,0.03047306424789588,1.0,0.26836777188840744,1.0,0.2041887963828315,1.0
20952,41,3.6,SE,0.855357142857,1.0,0,0,0,0,0,0,0,1,0,1,1.08,-1.0886244984477154,1.0,0.3103287169116146,1.0,0.4132608764805803,1.0,0.38952556180678233,1.0
20286,40,3.9,NE,0.871428571429,1.0,0,0,0,0,0,1,0,0,0,1,-1.37,-1.6792202530031182,-1.0,0.42513334233269,1.0,0.27771179576407024,1.0,0.43146005554161393,1.0
12721,35,2.7,MW,0.694642857143,1.0,0,0,0,0,0,0,0,1,0,1,0.32,0.9522698386046661,1.0,-0.08639629860373639,-1.0,0.020230564665488338,1.0,-0.12590797544512045,-1.0
9171,35,3.3,SE,0.751785714286,1.0,0,0,0,0,0,0,0,1,0,1,0.8,-0.17415865757831955,1.0,0.13256768915005923,1.0,0.15632436916204417,1.0,0.04454546892396616,1.0
10847,41,3.3,FW,0.826785714286,1.0,0,0,0,0,0,0,0,1,0,1,1.06,0.18136156235010634,1.0,0.06345888610892181,1.0,0.3452139742323026,1.0,0.304298839622239,1.0
11908,28,3.5,GL,0.689583333333,0.0,0,0,0,0,0,0,0,1,0,1,-1.09,-0.8193001921434583,-1.0,0.2579753502245693,1.0,-0.01868223525440582,-1.0,-0.20168231543432302,-1.0
630,32,2.6,MS,0.647619047619,1.0,0,0,1,0,0,0,0,0,0,1,-0.8,0.1636795560812962,-1.0,0.06689605288624145,1.0,-0.7720553975932862,-1.0,-0.28419356818910435,-1.0
20351,29,2.6,NE,0.610119047619,1.0,0,0,0,0,0,0,0,1,0,1,0.07,1.2500854314909733,1.0,-0.14428802458068057,-1.0,-0.19134134115419643,-1.0,-0.414070253538241,-1.0
8707,37,4.0,MW,0.843452380952,1.0,0,0,0,0,0,0,0,1,0,1,0.48,-1.462150171186276,1.0,0.382937560800422,1.0,0.37806367609811176,1.0,0.32999227758732497,1.0
19155,44,3.6,MS,0.892857142857,1.0,0,0,0,0,0,0,0,1,1,0,0.32,-0.7459317901471251,1.0,0.24371342598288098,1.0,0.47873902549945013,1.0,0.5194022471559188,1.0
6614,30,3.1,NG,0.670238095238,1.0,0,0,0,0,0,0,0,1,1,0,-1.7,0.5522850541032148,-1.0,-0.008644125472408906,-1.0,-0.07541489007828295,-1.0,-0.22873348811428995,-1.0
5243,41,3.3,SC,0.826785714286,1.0,0,0,0,0,0,0,0,1,0,1,0.48,-0.43479678976160197,1.0,0.1832325693239371,1.0,0.3452139742323026,1.0,0.304298839622239,1.0
1102,30,3.8,GL,0.736904761905,1.0,0,0,0,0,0,0,0,1,1,0,1.54,-0.835490453848224,1.0,0.26112254001749974,1.0,0.08336121516769879,1.0,-0.02987113635035543,-1.0
2204,35,3.0,SE,0.729464285714,1.0,0,0,0,0,0,0,0,1,0,1,0.1,0.6967684108248885,1.0,-0.036729931237298355,-1.0,0.08827746691376603,1.0,-0.040681253260577144,-1.0
21573,45,3.2,FW,0.867261904762,1.0,0,0,0,0,0,0,0,1,0,1,0.42,0.05865448166005815,1.0,0.08731164889374664,1.0,0.44845807686304884,1.0,0.4490588460262397,1.0
12903,47,3.6,NE,0.930357142857,1.0,0,0,0,0,0,0,0,1,0,1,0.62,-1.1197339870086165,1.0,0.3163760227950849,1.0,0.6021504815508392,1.0,0.6492789325050556,1.0
11477,35,2.3,NE,0.662797619048,1.0,0,0,0,0,0,0,0,1,0,1,1.14,1.667947782071723,1.0,-0.22551537893595613,-1.0,-0.0704986383322157,-1.0,-0.23954360502451166,-1.0
11308,40,3.7,GL,0.852380952381,1.0,0,0,0,0,0,0,0,1,1,0,-0.05,-0.35820597073882804,-1.0,0.16834424643847673,1.0,0.3754949228687039,1.0,0.3746422407519181,1.0
13767,41,3.3,FW,0.826785714286,1.0,0,0,0,0,0,0,0,1,1,0,0.06,0.4247877923058325,1.0,0.016139790209274446,1.0,0.3162473207160432,1.0,0.304298839622239,1.0
15064,36,3.5,NE,0.783333333333,1.0,0,0,0,0,0,0,0,1,1,0,1.3,-0.3782641134344524,1.0,0.17224330521269218,1.0,0.20420391798967952,1.0,0.14465551216337413,1.0
12512,31,2.7,GL,0.650892857143,1.0,0,0,0,0,0,0,0,1,0,1,-0.32,0.7397880197326426,-1.0,-0.045092419535464015,-1.0,-0.10569583871468424,-1.0,-0.299076889243969,-1.0
21782,38,2.5,SC,0.713095238095,1.0,0,0,0,0,0,0,0,1,0,1,0.62,1.2500449622007554,1.0,-0.14428015784329096,-1.0,0.06931076570176575,1.0,-0.0528491048856794,-1.0
17357,30,2.9,SC,0.65119047619,1.0,0,0,0,0,0,0,0,1,0,1,0.04,0.5822258102175618,1.0,-0.014464243995135143,-1.0,-0.09181283806087537,-1.0,-0.28555130290398534,-1.0
14890,36,3.1,NE,0.751488095238,1.0,0,0,0,0,0,0,0,1,1,0,-0.74,0.8838024254846745,-1.0,-0.07308706694034946,-1.0,0.11347471499197592,1.0,0.031019882583982916,1.0
719,46,3.6,GL,0.917857142857,1.0,0,0,0,0,0,0,0,1,1,0,1.5,-1.1294180594028105,1.0,0.3182584885852479,1.0,0.5417022271895364,1.0,0.605986704055343,1.0
13839,36,3.6,FW,0.792857142857,1.0,0,0,0,0,0,0,0,1,1,0,-0.06,-0.2110180613112673,-1.0,0.13973270854981906,1.0,0.22688621873910586,1.0,0.17306441955822205,1.0
6155,36,3.0,NG,0.735714285714,0.0,0,0,0,0,0,0,0,1,1,0,-0.1,0.7160761335964265,-1.0,-0.04048311751305993,-1.0,0.09079241424255002,1.0,0.002610975189135001,1.0
4025,39,2.8,SE,0.754166666667,1.0,0,0,0,0,0,0,0,1,0,1,-0.1,0.7089266450857674,-1.0,-0.039093343976613834,-1.0,0.16883926879508637,1.0,0.07566984574857605,1.0
8224,39,3.4,Mt,0.81130952381,1.0,0,0,0,0,0,0,0,1,1,0,-1.28,0.1490960924486602,-1.0,0.06973090069334602,1.0,0.27596641977538283,1.0,0.24612329011766265,1.0
